"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"17278","1384.821533203125","1384.821533203125","1384.821533203125","1038.1151123046875","1038.1151123046875","1038.1151123046875"
"17279","1386.734619140625","1386.734619140625","1386.734619140625","1020.62548828125","1020.62548828125","1020.62548828125"
"17280","1344.6278076171875","1344.6278076171875","1344.6278076171875","994.9132690429688","994.9132690429688","994.9132690429688"
"17281","1363.4542236328125","1363.4542236328125","1363.4542236328125","1005.664306640625","1005.664306640625","1005.664306640625"
"17282","1362.2794189453125","1362.2794189453125","1362.2794189453125","1003.621826171875","1003.621826171875","1003.621826171875"
"17283","1371.136962890625","1371.136962890625","1371.136962890625","1022.47705078125","1022.47705078125","1022.47705078125"
"17284","1411.48828125","1411.48828125","1411.48828125","1040.6444091796875","1040.6444091796875","1040.6444091796875"
"17285","1393.0340576171875","1393.0340576171875","1393.0340576171875","1032.1383056640625","1032.1383056640625","1032.1383056640625"
"17286","1378.8836669921875","1378.8836669921875","1378.8836669921875","1018.21875","1018.21875","1018.21875"
"17287","1347.680908203125","1347.680908203125","1347.680908203125","1016.7715454101562","1016.7715454101562","1016.7715454101562"
"17288","1376.0897216796875","1376.0897216796875","1376.0897216796875","1029.7786865234375","1029.7786865234375","1029.7786865234375"
"17289","1388.961181640625","1388.961181640625","1388.961181640625","1029.406982421875","1029.406982421875","1029.406982421875"
"17290","1328.8856201171875","1328.8856201171875","1328.8856201171875","1007.4118041992188","1007.4118041992188","1007.4118041992188"
"17291","1395.0794677734375","1395.0794677734375","1395.0794677734375","1027.3096923828125","1027.3096923828125","1027.3096923828125"
"17292","1366.0469970703125","1366.0469970703125","1366.0469970703125","1010.625","1010.625","1010.625"
"17293","1398.944091796875","1398.944091796875","1398.944091796875","1033.526123046875","1033.526123046875","1033.526123046875"
"17294","1409.4102783203125","1409.4102783203125","1409.4102783203125","1023.4288330078125","1023.4288330078125","1023.4288330078125"
"17295","1360.521484375","1360.521484375","1360.521484375","1010.0830078125","1010.0830078125","1010.0830078125"
"17296","1372.1112060546875","1372.1112060546875","1372.1112060546875","1019.21826171875","1019.21826171875","1019.21826171875"
"17297","1393.8984375","1393.8984375","1393.8984375","1034.759521484375","1034.759521484375","1034.759521484375"
"17299","1352.5960693359375","1352.5960693359375","1352.5960693359375","1014.8189086914062","1014.8189086914062","1014.8189086914062"
"17300","1332.6025390625","1332.6025390625","1332.6025390625","991.941650390625","991.941650390625","991.941650390625"
"17301","1352.6214599609375","1352.6214599609375","1352.6214599609375","1007.6981811523438","1007.6981811523438","1007.6981811523438"
"17302","1382.052734375","1382.052734375","1382.052734375","1016.029052734375","1016.029052734375","1016.029052734375"
"17303","1405.307861328125","1405.307861328125","1405.307861328125","1042.98388671875","1042.98388671875","1042.98388671875"
"17304","1392.5897216796875","1392.5897216796875","1392.5897216796875","1029.0277099609375","1029.0277099609375","1029.0277099609375"
"17305","1377.2652587890625","1377.2652587890625","1377.2652587890625","1015.2564697265625","1015.2564697265625","1015.2564697265625"
"17306","1382.6068115234375","1382.6068115234375","1382.6068115234375","1029.3609619140625","1029.3609619140625","1029.3609619140625"
"17307","1345.1614990234375","1345.1614990234375","1345.1614990234375","998.496337890625","998.496337890625","998.496337890625"
"17308","1369.5035400390625","1369.5035400390625","1369.5035400390625","1010.6328735351562","1010.6328735351562","1010.6328735351562"
"17309","1398.658447265625","1398.658447265625","1398.658447265625","1033.5909423828125","1033.5909423828125","1033.5909423828125"
"17310","1373.77734375","1373.77734375","1373.77734375","1021.127685546875","1021.127685546875","1021.127685546875"
"17311","1390.1654052734375","1390.1654052734375","1390.1654052734375","1042.279296875","1042.279296875","1042.279296875"
"17312","1374.0035400390625","1374.0035400390625","1374.0035400390625","1033.263916015625","1033.263916015625","1033.263916015625"
"17313","1404.663330078125","1404.663330078125","1404.663330078125","1036.036865234375","1036.036865234375","1036.036865234375"
"17314","1383.193603515625","1383.193603515625","1383.193603515625","1022.7786865234375","1022.7786865234375","1022.7786865234375"
"17315","1407.4058837890625","1407.4058837890625","1407.4058837890625","1031.30078125","1031.30078125","1031.30078125"
"17316","1380.9759521484375","1380.9759521484375","1380.9759521484375","1021.9098510742188","1021.9098510742188","1021.9098510742188"
"17317","1362.4632568359375","1362.4632568359375","1362.4632568359375","1026.818603515625","1026.818603515625","1026.818603515625"
"17318","1371.1373291015625","1371.1373291015625","1371.1373291015625","1020.5159912109375","1020.5159912109375","1020.5159912109375"
"17319","1423.81982421875","1423.81982421875","1423.81982421875","1045.408203125","1045.408203125","1045.408203125"
"17320","1375.9451904296875","1375.9451904296875","1375.9451904296875","1024.5694580078125","1024.5694580078125","1024.5694580078125"
"17321","1367.4185791015625","1367.4185791015625","1367.4185791015625","1017.7332153320312","1017.7332153320312","1017.7332153320312"
"17322","1355.5860595703125","1355.5860595703125","1355.5860595703125","1010.7099609375","1010.7099609375","1010.7099609375"
"17323","1374.51171875","1374.51171875","1374.51171875","1005.2933959960938","1005.2933959960938","1005.2933959960938"
"17324","1351.6939697265625","1351.6939697265625","1351.6939697265625","1025.552978515625","1025.552978515625","1025.552978515625"
"17325","1382.7001953125","1382.7001953125","1382.7001953125","1032.002685546875","1032.002685546875","1032.002685546875"
"17326","1346.93896484375","1346.93896484375","1346.93896484375","1013.0388793945312","1013.0388793945312","1013.0388793945312"
"17327","1384.7830810546875","1384.7830810546875","1384.7830810546875","1022.994384765625","1022.994384765625","1022.994384765625"
"17328","1348.6090087890625","1348.6090087890625","1348.6090087890625","1010.0845336914062","1010.0845336914062","1010.0845336914062"
"17329","1370.36181640625","1370.36181640625","1370.36181640625","1023.4883422851562","1023.4883422851562","1023.4883422851562"
"17330","1351.34033203125","1351.34033203125","1351.34033203125","999.3934326171875","999.3934326171875","999.3934326171875"
"17331","1363.9002685546875","1363.9002685546875","1363.9002685546875","1028.2685546875","1028.2685546875","1028.2685546875"
"17332","1343.7340087890625","1343.7340087890625","1343.7340087890625","993.8154907226562","993.8154907226562","993.8154907226562"
"17333","1367.9437255859375","1367.9437255859375","1367.9437255859375","1021.1634521484375","1021.1634521484375","1021.1634521484375"
"17334","1364.2459716796875","1364.2459716796875","1364.2459716796875","1013.691650390625","1013.691650390625","1013.691650390625"
"17335","1354.080322265625","1354.080322265625","1354.080322265625","1002.4403076171875","1002.4403076171875","1002.4403076171875"
"17336","1381.4586181640625","1381.4586181640625","1381.4586181640625","1025.089599609375","1025.089599609375","1025.089599609375"
"17337","1426.9832763671875","1426.9832763671875","1426.9832763671875","1044.01416015625","1044.01416015625","1044.01416015625"
"17338","1388.8531494140625","1388.8531494140625","1388.8531494140625","1031.8448486328125","1031.8448486328125","1031.8448486328125"
"17339","1386.0343017578125","1386.0343017578125","1386.0343017578125","1008.8486938476562","1008.8486938476562","1008.8486938476562"
"17340","1383.793701171875","1383.793701171875","1383.793701171875","1030.2161865234375","1030.2161865234375","1030.2161865234375"
"17341","1365.587890625","1365.587890625","1365.587890625","1012.090087890625","1012.090087890625","1012.090087890625"
"17342","1368.07373046875","1368.07373046875","1368.07373046875","1002.8724975585938","1002.8724975585938","1002.8724975585938"
"17343","1374.012939453125","1374.012939453125","1374.012939453125","1023.537841796875","1023.537841796875","1023.537841796875"
"17344","1376.776123046875","1376.776123046875","1376.776123046875","1011.5587768554688","1011.5587768554688","1011.5587768554688"
"17345","1391.4329833984375","1391.4329833984375","1391.4329833984375","1027.612060546875","1027.612060546875","1027.612060546875"
"17346","1369.892578125","1369.892578125","1369.892578125","1016.0967407226562","1016.0967407226562","1016.0967407226562"
"17347","1406.38232421875","1406.38232421875","1406.38232421875","1047.5555419921875","1047.5555419921875","1047.5555419921875"
"17348","1401.843994140625","1401.843994140625","1401.843994140625","1031.391845703125","1031.391845703125","1031.391845703125"
"17349","1342.6832275390625","1342.6832275390625","1342.6832275390625","1005.0065307617188","1005.0065307617188","1005.0065307617188"
"17350","1398.0091552734375","1398.0091552734375","1398.0091552734375","1033.2508544921875","1033.2508544921875","1033.2508544921875"
"17351","1358.1771240234375","1358.1771240234375","1358.1771240234375","1007.3800048828125","1007.3800048828125","1007.3800048828125"
"17352","1366.4559326171875","1366.4559326171875","1366.4559326171875","1018.2869873046875","1018.2869873046875","1018.2869873046875"
"17353","1353.0986328125","1353.0986328125","1353.0986328125","1007.4683837890625","1007.4683837890625","1007.4683837890625"
"17354","1373.4970703125","1373.4970703125","1373.4970703125","1020.203369140625","1020.203369140625","1020.203369140625"
"17355","1360.9835205078125","1360.9835205078125","1360.9835205078125","1005.2825927734375","1005.2825927734375","1005.2825927734375"
"17356","1378.5205078125","1378.5205078125","1378.5205078125","1022.4716796875","1022.4716796875","1022.4716796875"
"17357","1365.0474853515625","1365.0474853515625","1365.0474853515625","1012.061767578125","1012.061767578125","1012.061767578125"
"17358","1358.249267578125","1358.249267578125","1358.249267578125","1013.2386474609375","1013.2386474609375","1013.2386474609375"
"17359","1391.6435546875","1391.6435546875","1391.6435546875","1022.3909912109375","1022.3909912109375","1022.3909912109375"
"17360","1374.3687744140625","1374.3687744140625","1374.3687744140625","1015.8590698242188","1015.8590698242188","1015.8590698242188"
"17361","1347.3499755859375","1347.3499755859375","1347.3499755859375","1003.966064453125","1003.966064453125","1003.966064453125"
"17362","1324.22314453125","1324.22314453125","1324.22314453125","996.940673828125","996.940673828125","996.940673828125"
"17363","1409.8499755859375","1409.8499755859375","1409.8499755859375","1028.156494140625","1028.156494140625","1028.156494140625"
"17364","1395.0045166015625","1395.0045166015625","1395.0045166015625","1044.641357421875","1044.641357421875","1044.641357421875"
"17365","1365.8343505859375","1365.8343505859375","1365.8343505859375","997.8697509765625","997.8697509765625","997.8697509765625"
"17366","1362.9342041015625","1362.9342041015625","1362.9342041015625","1024.306396484375","1024.306396484375","1024.306396484375"
"17367","1415.296875","1415.296875","1415.296875","1032.8388671875","1032.8388671875","1032.8388671875"
"17368","1378.92822265625","1378.92822265625","1378.92822265625","1023.138671875","1023.138671875","1023.138671875"
"17369","1373.1104736328125","1373.1104736328125","1373.1104736328125","1023.3809204101562","1023.3809204101562","1023.3809204101562"
"17370","1379.1776123046875","1379.1776123046875","1379.1776123046875","1015.4471435546875","1015.4471435546875","1015.4471435546875"
"17371","1356.6448974609375","1356.6448974609375","1356.6448974609375","1002.840087890625","1002.840087890625","1002.840087890625"
"17372","1386.9825439453125","1386.9825439453125","1386.9825439453125","1017.9601440429688","1017.9601440429688","1017.9601440429688"
"17373","1372.498291015625","1372.498291015625","1372.498291015625","1023.71533203125","1023.71533203125","1023.71533203125"
"17374","1373.4403076171875","1373.4403076171875","1373.4403076171875","1032.06005859375","1032.06005859375","1032.06005859375"
"17375","1380.621337890625","1380.621337890625","1380.621337890625","1031.002685546875","1031.002685546875","1031.002685546875"
"17376","1381.4412841796875","1381.4412841796875","1381.4412841796875","1026.8607177734375","1026.8607177734375","1026.8607177734375"
"17377","1415.5654296875","1415.5654296875","1415.5654296875","1041.357177734375","1041.357177734375","1041.357177734375"
"17378","1371.7353515625","1371.7353515625","1371.7353515625","1036.850830078125","1036.850830078125","1036.850830078125"
"17379","1374.50732421875","1374.50732421875","1374.50732421875","1032.10400390625","1032.10400390625","1032.10400390625"
"17380","1380.684814453125","1380.684814453125","1380.684814453125","1022.1658325195312","1022.1658325195312","1022.1658325195312"
"17381","1362.864501953125","1362.864501953125","1362.864501953125","1004.6433715820312","1004.6433715820312","1004.6433715820312"
"17382","1365.688232421875","1365.688232421875","1365.688232421875","1017.9542236328125","1017.9542236328125","1017.9542236328125"
"17383","1426.0013427734375","1426.0013427734375","1426.0013427734375","1051.059814453125","1051.059814453125","1051.059814453125"
"17384","1393.56298828125","1393.56298828125","1393.56298828125","1031.1966552734375","1031.1966552734375","1031.1966552734375"
"17385","1371.1041259765625","1371.1041259765625","1371.1041259765625","1021.165771484375","1021.165771484375","1021.165771484375"
"17386","1390.0540771484375","1390.0540771484375","1390.0540771484375","1036.718505859375","1036.718505859375","1036.718505859375"
"17387","1364.760498046875","1364.760498046875","1364.760498046875","1009.1182861328125","1009.1182861328125","1009.1182861328125"
"17388","1367.5338134765625","1367.5338134765625","1367.5338134765625","1015.6568603515625","1015.6568603515625","1015.6568603515625"
"17389","1372.7080078125","1372.7080078125","1372.7080078125","1021.1246948242188","1021.1246948242188","1021.1246948242188"
"17390","1396.7080078125","1396.7080078125","1396.7080078125","1028.0224609375","1028.0224609375","1028.0224609375"
"17391","1359.3402099609375","1359.3402099609375","1359.3402099609375","1007.0771484375","1007.0771484375","1007.0771484375"
"17392","1379.1968994140625","1379.1968994140625","1379.1968994140625","1018.94921875","1018.94921875","1018.94921875"
"17393","1350.5184326171875","1350.5184326171875","1350.5184326171875","1012.8980712890625","1012.8980712890625","1012.8980712890625"
"17394","1356.68701171875","1356.68701171875","1356.68701171875","1028.842041015625","1028.842041015625","1028.842041015625"
"17395","1388.4208984375","1388.4208984375","1388.4208984375","1012.033935546875","1012.033935546875","1012.033935546875"
"17396","1387.8082275390625","1387.8082275390625","1387.8082275390625","1047.706787109375","1047.706787109375","1047.706787109375"
"17397","1376.4931640625","1376.4931640625","1376.4931640625","1019.6702880859375","1019.6702880859375","1019.6702880859375"
"17398","1359.0233154296875","1359.0233154296875","1359.0233154296875","1006.1577758789062","1006.1577758789062","1006.1577758789062"
"17400","1407.1873779296875","1407.1873779296875","1407.1873779296875","1029.74658203125","1029.74658203125","1029.74658203125"
"17401","1386.914306640625","1386.914306640625","1386.914306640625","1023.4170532226562","1023.4170532226562","1023.4170532226562"
"17402","1373.5125732421875","1373.5125732421875","1373.5125732421875","1015.8809814453125","1015.8809814453125","1015.8809814453125"
"17403","1348.8734130859375","1348.8734130859375","1348.8734130859375","1018.9151000976562","1018.9151000976562","1018.9151000976562"
"17404","1371.7684326171875","1371.7684326171875","1371.7684326171875","1020.6484375","1020.6484375","1020.6484375"
"17405","1389.9195556640625","1389.9195556640625","1389.9195556640625","1026.592041015625","1026.592041015625","1026.592041015625"
"17406","1374.8333740234375","1374.8333740234375","1374.8333740234375","1015.4224853515625","1015.4224853515625","1015.4224853515625"
"17407","1349.7672119140625","1349.7672119140625","1349.7672119140625","994.9931640625","994.9931640625","994.9931640625"
"17408","1367.739501953125","1367.739501953125","1367.739501953125","1016.6071166992188","1016.6071166992188","1016.6071166992188"
"17409","1366.589111328125","1366.589111328125","1366.589111328125","1031.126708984375","1031.126708984375","1031.126708984375"
"17410","1401.37890625","1401.37890625","1401.37890625","1026.3818359375","1026.3818359375","1026.3818359375"
"17411","1375.4736328125","1375.4736328125","1375.4736328125","1015.8131103515625","1015.8131103515625","1015.8131103515625"
"17412","1376.4735107421875","1376.4735107421875","1376.4735107421875","1023.2887573242188","1023.2887573242188","1023.2887573242188"
"17413","1388.1932373046875","1388.1932373046875","1388.1932373046875","1032.6962890625","1032.6962890625","1032.6962890625"
"17414","1390.385009765625","1390.385009765625","1390.385009765625","1016.9326171875","1016.9326171875","1016.9326171875"
"17415","1338.6239013671875","1338.6239013671875","1338.6239013671875","1007.358154296875","1007.358154296875","1007.358154296875"
"17416","1380.8690185546875","1380.8690185546875","1380.8690185546875","1038.7708740234375","1038.7708740234375","1038.7708740234375"
"17417","1353.8721923828125","1353.8721923828125","1353.8721923828125","1025.0572509765625","1025.0572509765625","1025.0572509765625"
"17418","1382.3902587890625","1382.3902587890625","1382.3902587890625","1036.888671875","1036.888671875","1036.888671875"
"17419","1385.3099365234375","1385.3099365234375","1385.3099365234375","1026.0091552734375","1026.0091552734375","1026.0091552734375"
"17420","1335.9381103515625","1335.9381103515625","1335.9381103515625","1001.165283203125","1001.165283203125","1001.165283203125"
"17421","1376.53759765625","1376.53759765625","1376.53759765625","1014.8116455078125","1014.8116455078125","1014.8116455078125"
"17422","1451.5113525390625","1451.5113525390625","1451.5113525390625","1040.1124267578125","1040.1124267578125","1040.1124267578125"
"17423","1371.90771484375","1371.90771484375","1371.90771484375","1021.48681640625","1021.48681640625","1021.48681640625"
"17424","1371.118896484375","1371.118896484375","1371.118896484375","1021.122802734375","1021.122802734375","1021.122802734375"
"17425","1385.9061279296875","1385.9061279296875","1385.9061279296875","1029.148193359375","1029.148193359375","1029.148193359375"
"17426","1370.1043701171875","1370.1043701171875","1370.1043701171875","1011.4391479492188","1011.4391479492188","1011.4391479492188"
"17427","1345.2301025390625","1345.2301025390625","1345.2301025390625","1006.167236328125","1006.167236328125","1006.167236328125"
"17428","1332.9661865234375","1332.9661865234375","1332.9661865234375","996.7513427734375","996.7513427734375","996.7513427734375"
"17429","1388.8641357421875","1388.8641357421875","1388.8641357421875","1026.663330078125","1026.663330078125","1026.663330078125"
"17430","1374.1656494140625","1374.1656494140625","1374.1656494140625","1022.1986694335938","1022.1986694335938","1022.1986694335938"
"17431","1371.9324951171875","1371.9324951171875","1371.9324951171875","1015.917724609375","1015.917724609375","1015.917724609375"
"17432","1346.7181396484375","1346.7181396484375","1346.7181396484375","1002.5450439453125","1002.5450439453125","1002.5450439453125"
"17433","1367.5462646484375","1367.5462646484375","1367.5462646484375","1003.0283813476562","1003.0283813476562","1003.0283813476562"
"17434","1394.9036865234375","1394.9036865234375","1394.9036865234375","1025.15576171875","1025.15576171875","1025.15576171875"
"17435","1407.3055419921875","1407.3055419921875","1407.3055419921875","1045.7532958984375","1045.7532958984375","1045.7532958984375"
"17436","1386.9144287109375","1386.9144287109375","1386.9144287109375","1030.15283203125","1030.15283203125","1030.15283203125"
"17437","1366.7679443359375","1366.7679443359375","1366.7679443359375","1011.5046997070312","1011.5046997070312","1011.5046997070312"
"17438","1399.04296875","1399.04296875","1399.04296875","1034.1290283203125","1034.1290283203125","1034.1290283203125"
"17439","1387.4769287109375","1387.4769287109375","1387.4769287109375","1006.453369140625","1006.453369140625","1006.453369140625"
"17440","1352.817626953125","1352.817626953125","1352.817626953125","1029.4437255859375","1029.4437255859375","1029.4437255859375"
"17441","1382.9375","1382.9375","1382.9375","1026.3873291015625","1026.3873291015625","1026.3873291015625"
"17442","1366.8099365234375","1366.8099365234375","1366.8099365234375","1026.4271240234375","1026.4271240234375","1026.4271240234375"
"17443","1381.2215576171875","1381.2215576171875","1381.2215576171875","1040.444091796875","1040.444091796875","1040.444091796875"
"17444","1386.7958984375","1386.7958984375","1386.7958984375","1015.3466796875","1015.3466796875","1015.3466796875"
"17445","1353.1964111328125","1353.1964111328125","1353.1964111328125","1007.0128173828125","1007.0128173828125","1007.0128173828125"
"17446","1348.500244140625","1348.500244140625","1348.500244140625","1016.1317749023438","1016.1317749023438","1016.1317749023438"
"17447","1370.0543212890625","1370.0543212890625","1370.0543212890625","1017.14794921875","1017.14794921875","1017.14794921875"
"17448","1326.9749755859375","1326.9749755859375","1326.9749755859375","989.299072265625","989.299072265625","989.299072265625"
"17449","1367.9810791015625","1367.9810791015625","1367.9810791015625","1021.0828857421875","1021.0828857421875","1021.0828857421875"
"17450","1404.8697509765625","1404.8697509765625","1404.8697509765625","1058.153076171875","1058.153076171875","1058.153076171875"
"17451","1380.0966796875","1380.0966796875","1380.0966796875","1040.547607421875","1040.547607421875","1040.547607421875"
"17452","1406.698486328125","1406.698486328125","1406.698486328125","1037.7802734375","1037.7802734375","1037.7802734375"
"17453","1322.0244140625","1322.0244140625","1322.0244140625","993.751220703125","993.751220703125","993.751220703125"
"17454","1381.117431640625","1381.117431640625","1381.117431640625","1022.9566650390625","1022.9566650390625","1022.9566650390625"
"17455","1392.1318359375","1392.1318359375","1392.1318359375","1025.74951171875","1025.74951171875","1025.74951171875"
"17456","1351.9473876953125","1351.9473876953125","1351.9473876953125","1010.5831909179688","1010.5831909179688","1010.5831909179688"
"17457","1362.8280029296875","1362.8280029296875","1362.8280029296875","1021.9041137695312","1021.9041137695312","1021.9041137695312"
"17458","1407.906494140625","1407.906494140625","1407.906494140625","1051.339111328125","1051.339111328125","1051.339111328125"
"17459","1366.2913818359375","1366.2913818359375","1366.2913818359375","1024.103271484375","1024.103271484375","1024.103271484375"
"17460","1347.37744140625","1347.37744140625","1347.37744140625","1019.6819458007812","1019.6819458007812","1019.6819458007812"
"17461","1418.796875","1418.796875","1418.796875","1032.291748046875","1032.291748046875","1032.291748046875"
"17462","1366.5032958984375","1366.5032958984375","1366.5032958984375","1014.927978515625","1014.927978515625","1014.927978515625"
"17463","1328.227783203125","1328.227783203125","1328.227783203125","1007.9507446289062","1007.9507446289062","1007.9507446289062"
"17464","1361.763427734375","1361.763427734375","1361.763427734375","1008.8257446289062","1008.8257446289062","1008.8257446289062"
"17465","1351.9937744140625","1351.9937744140625","1351.9937744140625","1021.6932373046875","1021.6932373046875","1021.6932373046875"
"17466","1362.3509521484375","1362.3509521484375","1362.3509521484375","1004.8688354492188","1004.8688354492188","1004.8688354492188"
"17467","1363.8428955078125","1363.8428955078125","1363.8428955078125","1022.5174560546875","1022.5174560546875","1022.5174560546875"
"17468","1378.083984375","1378.083984375","1378.083984375","1032.6068115234375","1032.6068115234375","1032.6068115234375"
"17469","1348.4676513671875","1348.4676513671875","1348.4676513671875","1022.5796508789062","1022.5796508789062","1022.5796508789062"
"17470","1380.302001953125","1380.302001953125","1380.302001953125","1025.995361328125","1025.995361328125","1025.995361328125"
"17471","1355.8875732421875","1355.8875732421875","1355.8875732421875","1021.22412109375","1021.22412109375","1021.22412109375"
"17472","1342.4539794921875","1342.4539794921875","1342.4539794921875","1006.8314208984375","1006.8314208984375","1006.8314208984375"
"17473","1350.513916015625","1350.513916015625","1350.513916015625","1021.572021484375","1021.572021484375","1021.572021484375"
"17474","1362.6514892578125","1362.6514892578125","1362.6514892578125","1006.2137451171875","1006.2137451171875","1006.2137451171875"
"17475","1357.490966796875","1357.490966796875","1357.490966796875","1001.8201293945312","1001.8201293945312","1001.8201293945312"
"17476","1382.586669921875","1382.586669921875","1382.586669921875","1028.765380859375","1028.765380859375","1028.765380859375"
"17477","1366.5286865234375","1366.5286865234375","1366.5286865234375","1017.897705078125","1017.897705078125","1017.897705078125"
"17478","1378.9437255859375","1378.9437255859375","1378.9437255859375","1018.8865966796875","1018.8865966796875","1018.8865966796875"
"17479","1387.0960693359375","1387.0960693359375","1387.0960693359375","1044.394287109375","1044.394287109375","1044.394287109375"
"17480","1373.1304931640625","1373.1304931640625","1373.1304931640625","1033.4368896484375","1033.4368896484375","1033.4368896484375"
"17481","1402.6890869140625","1402.6890869140625","1402.6890869140625","1040.4637451171875","1040.4637451171875","1040.4637451171875"
"17482","1376.8834228515625","1376.8834228515625","1376.8834228515625","1023.097412109375","1023.097412109375","1023.097412109375"
"17483","1331.495361328125","1331.495361328125","1331.495361328125","1008.4088134765625","1008.4088134765625","1008.4088134765625"
"17484","1361.162353515625","1361.162353515625","1361.162353515625","1001.5648803710938","1001.5648803710938","1001.5648803710938"
"17485","1331.5054931640625","1331.5054931640625","1331.5054931640625","1015.7802734375","1015.7802734375","1015.7802734375"
"17486","1357.158203125","1357.158203125","1357.158203125","990.7174072265625","990.7174072265625","990.7174072265625"
"17487","1398.8131103515625","1398.8131103515625","1398.8131103515625","1028.8697509765625","1028.8697509765625","1028.8697509765625"
"17488","1359.149658203125","1359.149658203125","1359.149658203125","1014.0626831054688","1014.0626831054688","1014.0626831054688"
"17489","1319.44970703125","1319.44970703125","1319.44970703125","994.160888671875","994.160888671875","994.160888671875"
"17490","1376.9324951171875","1376.9324951171875","1376.9324951171875","1008.9906005859375","1008.9906005859375","1008.9906005859375"
"17491","1374.8070068359375","1374.8070068359375","1374.8070068359375","1026.8046875","1026.8046875","1026.8046875"
"17492","1374.2666015625","1374.2666015625","1374.2666015625","1018.1759643554688","1018.1759643554688","1018.1759643554688"
"17493","1389.8660888671875","1389.8660888671875","1389.8660888671875","1031.132568359375","1031.132568359375","1031.132568359375"
"17494","1400.2425537109375","1400.2425537109375","1400.2425537109375","1046.0694580078125","1046.0694580078125","1046.0694580078125"
"17495","1345.482177734375","1345.482177734375","1345.482177734375","1008.7320556640625","1008.7320556640625","1008.7320556640625"
"17496","1385.9686279296875","1385.9686279296875","1385.9686279296875","1030.286865234375","1030.286865234375","1030.286865234375"
"17497","1392.5960693359375","1392.5960693359375","1392.5960693359375","1027.91064453125","1027.91064453125","1027.91064453125"
"17498","1380.754150390625","1380.754150390625","1380.754150390625","1022.2113647460938","1022.2113647460938","1022.2113647460938"
"17499","1357.3582763671875","1357.3582763671875","1357.3582763671875","1005.779541015625","1005.779541015625","1005.779541015625"
"17501","1366.885986328125","1366.885986328125","1366.885986328125","1012.7664794921875","1012.7664794921875","1012.7664794921875"
"17502","1364.1243896484375","1364.1243896484375","1364.1243896484375","1013.9825439453125","1013.9825439453125","1013.9825439453125"
"17503","1378.0584716796875","1378.0584716796875","1378.0584716796875","1033.28173828125","1033.28173828125","1033.28173828125"
"17504","1411.87890625","1411.87890625","1411.87890625","1041.739013671875","1041.739013671875","1041.739013671875"
"17505","1422.00390625","1422.00390625","1422.00390625","1042.6597900390625","1042.6597900390625","1042.6597900390625"
"17506","1358.1607666015625","1358.1607666015625","1358.1607666015625","991.2406616210938","991.2406616210938","991.2406616210938"
"17507","1384.101806640625","1384.101806640625","1384.101806640625","1013.29736328125","1013.29736328125","1013.29736328125"
"17508","1408.5660400390625","1408.5660400390625","1408.5660400390625","1043.7470703125","1043.7470703125","1043.7470703125"
"17509","1364.109375","1364.109375","1364.109375","1006.5224609375","1006.5224609375","1006.5224609375"
"17510","1415.5797119140625","1415.5797119140625","1415.5797119140625","1044.5015869140625","1044.5015869140625","1044.5015869140625"
"17511","1378.0189208984375","1378.0189208984375","1378.0189208984375","1000.7903442382812","1000.7903442382812","1000.7903442382812"
"17512","1379.2994384765625","1379.2994384765625","1379.2994384765625","1022.8179931640625","1022.8179931640625","1022.8179931640625"
"17513","1393.1605224609375","1393.1605224609375","1393.1605224609375","1014.6831665039062","1014.6831665039062","1014.6831665039062"
"17514","1359.0938720703125","1359.0938720703125","1359.0938720703125","1021.3544921875","1021.3544921875","1021.3544921875"
"17515","1325.93359375","1325.93359375","1325.93359375","990.4688720703125","990.4688720703125","990.4688720703125"
"17516","1370.376953125","1370.376953125","1370.376953125","1021.0552978515625","1021.0552978515625","1021.0552978515625"
"17517","1397.108642578125","1397.108642578125","1397.108642578125","1026.358642578125","1026.358642578125","1026.358642578125"
"17518","1384.5250244140625","1384.5250244140625","1384.5250244140625","1037.6412353515625","1037.6412353515625","1037.6412353515625"
"17519","1381.2806396484375","1381.2806396484375","1381.2806396484375","1008.5755615234375","1008.5755615234375","1008.5755615234375"
"17520","1355.4019775390625","1355.4019775390625","1355.4019775390625","1009.2675170898438","1009.2675170898438","1009.2675170898438"
"17521","1398.94091796875","1398.94091796875","1398.94091796875","1036.64111328125","1036.64111328125","1036.64111328125"
"17522","1375.6253662109375","1375.6253662109375","1375.6253662109375","1029.6982421875","1029.6982421875","1029.6982421875"
"17523","1353.4564208984375","1353.4564208984375","1353.4564208984375","1006.7993774414062","1006.7993774414062","1006.7993774414062"
"17524","1377.96923828125","1377.96923828125","1377.96923828125","1017.0582275390625","1017.0582275390625","1017.0582275390625"
"17525","1341.1905517578125","1341.1905517578125","1341.1905517578125","1002.4049072265625","1002.4049072265625","1002.4049072265625"
"17526","1338.3128662109375","1338.3128662109375","1338.3128662109375","994.313720703125","994.313720703125","994.313720703125"
"17527","1412.3905029296875","1412.3905029296875","1412.3905029296875","1027.0279541015625","1027.0279541015625","1027.0279541015625"
